"","ACCOUNT_KEY","SEASON_YEAR","ACCOUNT_TYPE","sum(TICKET_SOLD)","sum(FLEX_PLAN_TICKET_SOLD)","sum(FULL_PLAN_TICKET_SOLD)","sum(FORTY_PLAN_TICKET_SOLD)","sum(GROUP_TICKET_SOLD)","sum(MINI_PLAN_TICKET_SOLD)","sum(SEASON_TICKET_SOLD)","sum(SINGLE_TICKET_SOLD)","sum(SIXPACK_PLAN_TICKET_SOLD)"
"432",36016,2021,"Individual",13,0,0,0,0,2,6,7,0
"433",36016,2023,"Individual",8,0,0,0,0,0,0,8,0
"434",36016,2024,"Individual",31,0,0,0,0,20,20,11,0
"435",36297,2021,"Individual",2,0,0,0,0,0,0,2,0
"436",36365,2023,"Individual",4,0,0,0,0,0,0,4,0
"437",36365,2024,"Individual",5,0,0,0,0,0,0,5,5
"438",36435,2024,"Individual",1,0,0,0,0,0,1,0,0
"439",36455,2021,"Individual",58,0,0,0,0,0,54,4,0
"440",36455,2022,"Individual",10,0,0,0,0,0,0,10,0
"441",36817,2021,"Individual",2,0,0,0,0,0,0,2,0
"442",36817,2022,"Individual",12,0,0,0,0,0,0,12,12
"443",36817,2023,"Individual",12,0,0,0,0,0,0,12,12
"444",36817,2024,"Individual",14,0,0,0,0,0,0,14,14
"445",36894,2023,"Individual",4,0,0,0,0,0,0,4,0
"446",37062,2024,"Individual",8,0,0,0,0,0,0,8,8
"447",37096,2021,"Individual",22,0,0,0,0,0,0,22,0
"448",37096,2022,"Individual",5,0,0,0,0,0,0,5,0
"449",37183,2021,"Individual",84,0,0,0,0,0,80,4,0
"450",37183,2022,"Individual",81,0,0,0,0,0,80,1,0
"451",37183,2023,"Individual",90,0,0,0,0,0,86,4,0
"452",37183,2024,"Individual",97,0,0,0,0,0,80,17,0
"453",37278,2024,"Individual",6,0,0,0,0,0,0,6,3
"454",37570,2021,"Business",96,0,0,0,0,16,96,0,0
"455",37570,2022,"Business",80,0,0,0,0,0,80,0,0
"456",37570,2024,"Business",5,0,0,0,0,0,0,5,0
"457",37724,2022,"Individual",1,0,0,0,0,0,0,1,0
"458",37724,2023,"Individual",2,0,0,0,0,0,0,2,0
"459",37724,2024,"Individual",2,0,0,0,0,0,0,2,0
"460",37732,2021,"Group",4,0,0,0,4,0,0,0,0
"461",37732,2023,"Group",40,0,0,0,0,0,0,40,0
"462",37732,2024,"Group",20,0,0,0,0,0,0,20,0
"463",37815,2021,"Individual",4,0,0,0,0,0,0,4,0
"464",37815,2023,"Individual",0,0,0,0,0,0,0,0,0
"465",38271,2021,"Individual",8,0,0,0,0,0,0,8,0
"466",38326,2021,"Individual",31,0,0,0,0,0,30,1,0
"467",38326,2022,"Individual",40,0,0,0,0,0,40,0,0
"468",38800,2024,"Individual",9,0,0,0,0,0,0,9,0
"469",39019,2022,"Individual",4,0,0,0,0,0,0,4,4
"470",39056,2022,"Individual",30,0,0,0,0,24,24,6,0
"471",39056,2023,"Individual",4,0,0,0,0,0,0,4,0
"472",39056,2024,"Individual",5,0,0,0,0,0,0,5,0
"473",39151,2023,"Individual",7,0,0,0,0,0,3,4,0
"474",39151,2024,"Individual",9,0,0,0,0,0,0,9,0
"475",39453,2021,"Individual",126,0,0,0,0,0,6,120,0
"476",39453,2022,"Individual",24,0,0,0,0,0,0,24,14
"477",39453,2023,"Individual",104,0,0,0,0,28,28,76,18
"478",39453,2024,"Individual",93,0,0,0,0,20,20,73,50
"479",39498,2023,"Business",4,0,0,0,0,0,0,4,0
"480",39667,2021,"Individual",4,0,0,0,0,0,0,4,0
"481",39667,2022,"Individual",2,0,0,0,0,0,0,2,0
"482",39667,2023,"Individual",3,0,0,0,0,0,0,3,0
"483",39667,2024,"Individual",6,0,0,0,0,0,0,6,0
"484",40160,2021,"Individual",33,0,0,0,16,0,0,17,0
"485",40160,2022,"Individual",18,0,0,0,12,0,0,6,0
"486",40160,2023,"Individual",33,0,0,0,12,0,0,21,0
"487",40160,2024,"Individual",7,0,0,0,0,0,0,7,0
"488",40631,2021,"Individual",17,0,0,0,0,0,10,7,0
"489",40631,2022,"Individual",2,0,0,0,0,0,0,2,0
"490",40631,2023,"Individual",5,0,0,0,0,0,2,3,0
"491",40631,2024,"Individual",16,0,0,0,0,0,0,16,0
"492",40992,2021,"Business",2,0,0,0,0,0,0,2,0
"493",40992,2022,"Business",14,0,0,0,14,0,0,0,0
"494",40992,2023,"Business",2,0,0,0,0,0,0,2,0
"495",41191,2023,"Individual",4,0,0,0,0,0,0,4,0
"496",41191,2024,"Individual",5,0,0,0,0,0,0,5,0
"497",41255,2023,"Individual",4,0,0,0,0,0,0,4,0
"498",41255,2024,"Individual",28,0,0,0,0,24,26,2,0
"499",41427,2022,"Individual",8,0,0,0,8,0,0,0,0
"500",41427,2024,"Individual",14,0,0,0,0,0,0,14,0
"501",41535,2021,"Individual",16,0,0,0,0,0,0,16,0
"502",41535,2023,"Individual",26,0,0,0,0,0,0,26,12
"503",41535,2024,"Individual",16,0,0,0,0,0,0,16,16
"504",42201,2021,"Individual",7,0,0,0,0,0,0,7,0
"505",42201,2022,"Individual",1,0,0,0,0,0,0,1,1
"506",42201,2024,"Individual",1,0,0,0,0,0,0,1,0
"507",42496,2022,"Individual",2,0,0,0,0,0,0,2,0
"508",42496,2023,"Individual",3,0,0,0,0,0,0,3,0
"509",42496,2024,"Individual",18,0,0,0,0,0,0,18,16
"510",42587,2022,"Individual",6,0,0,0,0,0,0,6,0
"511",42587,2024,"Individual",8,0,0,0,0,0,0,8,0
"512",42620,2022,"Individual",5,0,0,0,0,0,0,5,0
"513",42620,2023,"Individual",10,0,0,0,0,0,0,10,0
"514",42620,2024,"Individual",20,0,0,0,0,0,0,20,0
"515",42696,2021,"Individual",4,0,0,0,0,0,4,0,0
"516",42783,2022,"Individual",26,0,0,0,0,0,26,0,0
"517",42820,2023,"Individual",8,0,0,0,0,0,0,8,8
"518",43277,2021,"Business",2,0,0,0,0,0,0,2,0
"519",43277,2022,"Business",87,0,0,0,79,0,8,0,0
"520",43277,2023,"Business",87,0,0,0,75,0,12,0,0
"521",43277,2024,"Business",21,0,4,0,17,0,4,0,0
"522",43520,2021,"Individual",2,0,0,0,0,0,0,2,0
"523",43669,2021,"Business",164,0,0,0,0,0,164,0,0
"524",43684,2024,"Individual",4,0,0,0,0,0,0,4,0
"525",43956,2021,"Individual",1,0,0,0,0,0,0,1,0
"526",43956,2022,"Individual",3,0,0,0,0,0,0,3,0
"527",44042,2022,"Individual",2,0,0,0,0,0,0,2,2
"528",44234,2024,"Individual",2,0,0,0,0,0,0,2,0
"529",44244,2023,"Individual",2,0,0,0,0,0,0,2,0
"530",44244,2024,"Individual",15,0,0,0,0,0,0,15,15
"531",44245,2021,"Individual",4,0,0,0,0,0,0,4,0
"532",44581,2021,"Business",19,0,0,0,0,0,0,19,0
"533",44581,2022,"Business",205,0,0,156,36,0,156,13,0
"534",44922,2021,"Individual",336,0,308,0,0,0,324,12,0
"535",44922,2022,"Individual",318,0,308,0,0,0,312,6,0
"536",44922,2023,"Individual",324,0,324,0,0,0,324,0,0
"537",44922,2024,"Individual",324,0,324,0,0,0,324,0,0
"538",45766,2024,"Individual",2,0,0,0,0,0,0,2,0
"539",45949,2023,"Individual",1,0,0,0,0,0,0,1,0
"540",45949,2024,"Individual",21,0,0,0,0,0,19,2,0
"541",45951,2024,"Individual",8,0,0,0,0,0,0,8,0
"542",46110,2023,"Individual",2,0,0,0,0,0,0,2,0
"543",46110,2024,"Individual",2,0,0,0,2,0,0,0,0
"544",46176,2024,"Individual",24,0,0,0,0,24,24,0,0
"545",46540,2023,"Individual",12,0,0,0,0,0,0,12,10
"546",46540,2024,"Individual",12,0,0,0,0,0,0,12,12
"547",46551,2021,"Business",164,0,0,160,0,0,160,4,0
"548",46561,2024,"Individual",324,0,320,0,0,0,320,4,0
"549",46653,2021,"Individual",16,0,0,0,0,0,4,12,0
"550",46653,2022,"Individual",15,0,0,0,0,0,3,12,10
"551",46653,2023,"Individual",3,0,0,0,0,0,3,0,0
"552",46653,2024,"Individual",4,0,0,0,0,1,4,0,0
"553",46793,2022,"Individual",2,0,0,0,0,0,0,2,0
"554",46793,2023,"Individual",2,0,0,0,0,0,0,2,2
"555",47206,2024,"Individual",2,0,0,0,0,0,0,2,0
"556",47230,2021,"Individual",41,0,0,0,0,0,41,0,0
"557",47242,2023,"Individual",19,0,0,0,0,0,0,19,0
"558",47242,2024,"Individual",34,0,0,0,0,0,0,34,30
"559",47455,2021,"Individual",9,0,0,0,0,0,0,9,0
"560",47455,2023,"Individual",12,0,0,0,0,0,0,12,0
"561",47455,2024,"Individual",18,0,0,0,0,0,0,18,16
"562",47494,2021,"Individual",12,0,0,0,0,0,0,12,0
"563",47494,2024,"Individual",8,0,0,0,0,0,0,8,8
"564",47849,2021,"Individual",8,0,0,0,0,0,0,8,0
"565",47849,2023,"Individual",11,0,0,0,0,0,0,11,0
"566",47849,2024,"Individual",22,0,0,0,0,0,0,22,0
"567",48111,2021,"Individual",12,0,0,0,0,0,10,2,0
"568",48111,2023,"Individual",8,0,0,0,0,0,0,8,0
"569",48111,2024,"Individual",10,0,0,0,0,0,6,4,0
"570",48339,2021,"Group",2,0,0,0,0,0,0,2,0
"571",48438,2024,"Individual",1,0,0,0,0,0,0,1,0
"572",48675,2021,"Individual",2,0,0,0,0,0,0,2,0
"573",48675,2024,"Individual",8,0,0,0,0,0,2,6,0
"574",48941,2023,"Individual",14,0,0,0,0,0,0,14,0
"575",48941,2024,"Individual",2,0,0,0,0,0,0,2,0
"576",49230,2021,"Individual",6,0,0,0,0,0,0,6,0
"577",49230,2022,"Individual",3,0,0,0,0,0,0,3,0
"578",49230,2023,"Individual",10,0,0,0,4,0,0,6,0
"579",49230,2024,"Individual",32,0,0,0,4,20,20,8,0
"580",49485,2022,"Individual",25,0,0,0,0,0,0,25,0
"581",49485,2023,"Individual",13,0,0,0,0,0,4,9,0
"582",49499,2024,"Individual",4,0,0,0,1,0,0,3,3
"583",49825,2021,"Individual",50,0,0,0,0,0,40,10,0
"584",49825,2022,"Individual",10,0,0,0,0,0,0,10,0
"585",49825,2023,"Individual",15,0,0,0,0,0,0,15,0
"586",49825,2024,"Individual",2,0,0,0,0,0,0,2,0
"587",49838,2021,"Business",178,0,0,0,175,0,0,3,0
"588",49838,2022,"Business",76,0,0,0,75,0,0,1,0
"589",49838,2023,"Business",4,0,0,0,0,0,0,4,0
"590",49838,2024,"Business",4,0,0,4,0,0,4,0,0
"591",50022,2021,"Individual",5,0,0,0,0,0,0,5,0
"592",50022,2022,"Individual",2,0,0,0,0,0,0,2,0
"593",50022,2023,"Individual",1,0,0,0,0,0,0,1,0
"594",50022,2024,"Individual",18,0,0,0,16,0,0,2,0
"595",50206,2023,"Individual",7,0,0,0,0,0,0,7,0
"596",50206,2024,"Individual",43,0,0,0,43,0,0,0,0
"597",50579,2021,"Individual",2,0,0,0,0,0,0,2,0
"598",50579,2023,"Individual",3,0,0,0,0,0,0,3,0
"599",50579,2024,"Individual",25,0,0,0,0,22,22,3,0
"600",50600,2021,"Individual",10,0,0,0,0,0,0,10,0
"601",50600,2024,"Individual",2,0,0,0,0,0,0,2,0
"602",50746,2024,"Individual",5,0,0,0,0,0,0,5,0
"603",50851,2021,"Individual",2,0,0,0,0,0,0,2,0
"604",50851,2023,"Individual",2,0,0,0,0,0,0,2,0
"605",50851,2024,"Individual",12,0,0,0,0,0,0,12,0
"606",50909,2021,"Individual",2,0,0,0,0,0,0,2,0
"607",51279,2021,"Individual",6,0,0,0,0,0,0,6,0
"608",51279,2023,"Individual",2,0,0,0,0,0,0,2,0
"609",51813,2021,"Individual",12,0,0,0,0,0,0,12,6
"610",51813,2024,"Individual",4,0,0,0,0,0,0,4,4
"611",52055,2021,"Individual",8,0,0,0,0,0,0,8,0
"612",52055,2022,"Individual",2,0,0,0,0,0,0,2,0
"613",52055,2023,"Individual",2,0,0,0,0,0,0,2,0
"614",52055,2024,"Individual",4,0,0,0,0,0,0,4,0
"615",52172,2021,"Individual",4,0,0,0,0,0,0,4,0
"616",52208,2022,"Individual",3,0,0,0,0,0,0,3,0
"617",52208,2023,"Individual",14,0,0,0,0,0,0,14,0
"618",52208,2024,"Individual",12,0,0,0,0,0,4,8,0
"619",52367,2022,"Individual",2,0,0,0,0,0,0,2,0
"620",52426,2021,"Individual",32,0,0,0,0,28,28,4,0
"621",52609,2022,"Individual",2,0,0,0,0,0,0,2,0
"622",52625,2023,"Business",13,0,0,0,2,0,0,11,0
"623",52625,2024,"Business",20,0,0,0,0,0,18,2,0
"624",53129,2022,"Individual",3,0,0,0,0,0,0,3,0
"625",53129,2024,"Individual",4,0,0,0,0,0,0,4,0
"626",53273,2023,"Individual",2,0,0,0,0,0,0,2,0
"627",53273,2024,"Individual",2,0,0,0,0,0,0,2,2
"628",53324,2022,"Individual",4,0,0,0,0,0,0,4,0
"629",53324,2023,"Individual",4,0,0,0,0,0,0,4,0
"630",53324,2024,"Individual",4,0,0,0,0,0,0,4,0
"631",53592,2024,"Individual",22,0,0,0,0,22,22,0,0
"632",53692,2023,"Individual",7,0,0,0,0,0,0,7,0
"633",53692,2024,"Individual",6,0,0,0,0,0,0,6,6
"634",54017,2022,"Individual",4,0,0,0,0,0,0,4,0
"635",54017,2023,"Individual",8,0,0,0,0,0,0,8,0
"636",54017,2024,"Individual",4,0,0,0,0,0,0,4,0
"637",54384,2021,"Individual",4,0,0,0,4,0,0,0,0
"638",54384,2022,"Individual",4,0,0,0,4,0,0,0,0
"639",54384,2023,"Individual",3,0,0,0,0,0,2,1,0
"640",54384,2024,"Individual",4,0,0,0,4,0,0,0,0
"641",54457,2024,"Individual",1,0,0,0,0,0,0,1,1
"642",54683,2021,"Individual",16,0,0,0,0,0,0,16,0
"643",55210,2022,"Individual",4,0,0,0,0,0,4,0,0
"644",55210,2024,"Individual",4,0,0,0,0,0,0,4,0
"645",55232,2024,"Individual",3,0,0,0,0,0,0,3,0
"646",55427,2021,"Individual",11,0,0,0,0,0,0,11,0
"647",55427,2022,"Individual",2,0,0,0,0,0,0,2,0
"648",55427,2023,"Individual",5,0,0,0,0,0,0,5,0
"649",55427,2024,"Individual",17,0,0,0,0,0,0,17,12
"650",55553,2024,"Individual",1,0,0,0,0,0,0,1,0
"651",55594,2024,"Individual",12,0,0,0,4,0,0,8,0
"652",55750,2021,"Individual",16,0,0,0,0,0,0,16,0
"653",55750,2023,"Individual",12,0,0,0,0,0,0,12,12
"654",55750,2024,"Individual",6,0,0,0,0,0,0,6,0
"655",55760,2021,"Individual",2,0,0,0,0,0,0,2,0
"656",56884,2023,"Individual",12,0,0,0,0,0,0,12,12
"657",57032,2021,"Corporate Partnership",12,0,0,0,12,0,0,0,0
"658",57032,2022,"Corporate Partnership",0,0,0,0,0,0,0,0,0
"659",57032,2023,"Corporate Partnership",0,0,0,0,0,0,0,0,0
"660",57032,2024,"Corporate Partnership",2,0,0,2,0,0,2,0,0
"661",57150,2021,"Individual",7,0,0,0,0,0,0,7,0
"662",57150,2023,"Individual",4,0,0,0,0,0,0,4,0
"663",57328,2021,"Corporate Partnership",1036,0,972,0,12,0,972,52,0
"664",57328,2022,"Corporate Partnership",1264,0,1264,0,0,0,1264,0,0
"665",57328,2023,"Corporate Partnership",1296,0,1296,0,0,0,1296,0,0
"666",57328,2024,"Corporate Partnership",1296,0,1296,0,0,0,1296,0,0
"667",57692,2021,"Business",156,0,0,152,0,0,156,0,0
"668",57692,2022,"Business",4,0,0,4,0,0,4,0,0
"669",57692,2023,"Business",4,0,0,0,0,0,4,0,0
"670",58312,2023,"Business",9,0,0,0,9,0,0,0,0
"671",58414,2021,"Individual",15,0,0,0,0,0,0,15,0
"672",58414,2022,"Individual",158,0,158,0,0,0,158,0,0
"673",58414,2023,"Individual",164,0,162,0,0,0,162,2,0
"674",58414,2024,"Individual",165,0,162,0,2,0,162,1,0
"675",58460,2021,"Business",24,8,0,0,16,0,0,8,0
"676",58460,2023,"Business",4,0,0,0,0,0,0,4,0
"677",58533,2021,"Individual",2,0,0,0,0,0,0,2,0
"678",58533,2023,"Individual",2,0,0,0,2,0,0,0,0
"679",58833,2024,"Individual",44,0,0,0,0,0,40,4,0
"680",58923,2023,"Individual",6,0,0,0,0,0,0,6,0
"681",58923,2024,"Individual",2,0,0,0,0,0,0,2,0
"682",59078,2022,"Individual",8,0,0,0,0,0,0,8,0
"683",59078,2023,"Individual",16,0,0,0,0,0,0,16,0
"684",59078,2024,"Individual",10,0,0,0,0,0,0,10,0
"685",59140,2024,"Individual",6,0,0,0,0,0,0,6,0
"686",59164,2022,"Individual",40,0,0,0,0,0,40,0,0
"687",59164,2023,"Individual",40,0,0,0,0,0,40,0,0
"688",59164,2024,"Individual",40,0,0,0,0,0,40,0,0
"689",59212,2021,"Individual",38,0,0,0,0,0,38,0,0
"690",59212,2022,"Individual",36,0,0,0,0,0,36,0,0
"691",59212,2023,"Individual",2,0,0,0,0,0,0,2,0
"692",59889,2023,"Individual",8,0,0,0,0,0,0,8,8
"693",60040,2021,"Business",4,0,0,0,0,0,0,4,0
"694",60040,2023,"Business",6,0,0,0,0,0,0,6,0
"695",60040,2024,"Business",8,0,0,0,0,0,0,8,0
"696",60518,2022,"Individual",14,0,0,0,0,0,0,14,0
"697",60518,2024,"Individual",64,0,0,0,0,0,40,24,0
"698",60646,2021,"Individual",6,0,0,0,0,0,0,6,0
"699",60646,2022,"Individual",7,0,0,0,0,0,5,2,0
"700",60646,2023,"Individual",8,0,0,0,0,0,2,6,0
"701",60646,2024,"Individual",16,0,0,0,0,0,3,13,1
"702",60776,2024,"Individual",2,0,0,0,0,0,0,2,0
"703",60809,2021,"Individual",4,0,0,0,0,0,0,4,0
"704",60809,2022,"Individual",14,0,0,0,0,0,0,14,0
"705",60809,2024,"Individual",14,0,0,0,0,0,0,14,12
"706",60839,2021,"Individual",13,0,0,0,0,0,8,5,0
"707",60839,2022,"Individual",3,0,0,0,0,0,0,3,0
"708",60839,2023,"Individual",2,0,0,0,0,0,0,2,0
"709",60952,2021,"Individual",4,0,0,0,4,0,0,0,0
"710",60952,2023,"Individual",27,0,0,0,25,0,0,2,0
"711",60952,2024,"Individual",80,0,0,0,0,0,76,4,0
"712",61374,2024,"Individual",5,0,0,0,0,0,0,5,0
"713",61430,2022,"Individual",12,0,0,0,0,0,0,12,12
"714",61687,2021,"Individual",5,0,0,0,0,0,0,5,0
"715",61687,2022,"Individual",2,0,0,0,0,0,0,2,0
"716",61687,2023,"Individual",6,0,0,0,0,0,6,0,0
"717",61825,2022,"Individual",2,0,0,0,0,0,0,2,0
"718",61825,2023,"Individual",2,0,0,0,0,0,0,2,0
"719",61825,2024,"Individual",2,0,0,0,0,0,0,2,0
"720",61856,2024,"Individual",50,0,0,0,50,0,0,0,0
"721",63191,2021,"Individual",14,0,0,0,0,0,0,14,0
"722",63191,2022,"Individual",4,0,0,0,0,0,0,4,0
"723",63191,2023,"Individual",22,0,0,0,0,0,0,22,0
"724",63191,2024,"Individual",60,0,0,0,0,0,0,60,0
"725",63781,2021,"Individual",10,0,0,0,0,0,10,0,0
"726",64020,2024,"Business",269,0,0,0,269,0,0,0,0
"727",64279,2023,"Individual",3,0,0,0,0,0,0,3,0
"728",64279,2024,"Individual",3,0,0,0,0,0,0,3,0
"729",64304,2021,"Individual",3,0,0,0,0,0,0,3,0
"730",64304,2022,"Individual",6,0,0,0,0,0,0,6,0
"731",64304,2023,"Individual",15,0,0,0,0,0,0,15,0
"732",64304,2024,"Individual",6,0,0,0,0,0,0,6,0
"733",64506,2021,"Business",4,0,0,0,0,0,0,4,0
"734",64510,2023,"Individual",6,0,0,0,0,0,0,6,0
"735",64697,2021,"Individual",14,0,0,0,0,0,8,6,0
"736",64697,2024,"Individual",9,0,0,0,0,0,4,5,0
"737",64972,2021,"Individual",42,0,0,0,0,0,0,42,42
"738",64972,2022,"Individual",48,0,0,0,0,0,0,48,48
"739",64972,2023,"Individual",48,0,0,0,0,0,0,48,48
"740",65055,2023,"Individual",2,0,0,0,0,0,0,2,0
"741",65305,2024,"Individual",2,0,0,0,0,0,0,2,0
"742",65326,2023,"Group",3,0,0,0,0,0,0,3,0
"743",65395,2023,"Individual",5,0,0,0,0,0,0,5,0
"744",65398,2023,"Individual",9,0,0,0,0,0,0,9,6
"745",65398,2024,"Individual",4,0,0,0,0,0,0,4,0
"746",65438,2022,"Individual",16,0,0,0,0,0,0,16,12
"747",65455,2023,"Individual",104,0,104,0,0,0,104,0,0
"748",65476,2024,"Individual",40,0,0,0,0,33,36,4,0
"749",65479,2021,"Individual",18,0,0,0,0,0,12,6,0
"750",65479,2022,"Individual",3,0,0,0,0,0,0,3,0
"751",65479,2023,"Individual",31,0,0,0,0,0,0,31,0
"752",65479,2024,"Individual",27,0,0,0,5,0,0,22,0
"753",65579,2021,"Individual",30,0,0,0,0,28,28,2,0
"754",65579,2022,"Individual",29,0,0,0,0,25,26,3,0
"755",65579,2023,"Individual",30,0,0,0,0,28,28,2,0
"756",65579,2024,"Individual",28,0,0,0,0,26,26,2,0
"757",65596,2021,"Individual",23,8,0,0,0,0,0,23,0
"758",65596,2022,"Individual",4,0,0,0,0,0,0,4,0
"759",65596,2023,"Individual",36,0,0,0,6,0,0,30,12
"760",65596,2024,"Individual",45,0,0,0,20,0,0,25,18
"761",66291,2021,"Business",578,0,0,480,44,0,480,54,0
"762",66291,2022,"Business",1268,0,1264,0,0,0,1264,4,0
"763",66291,2023,"Business",1312,0,1296,0,16,0,1296,0,0
"764",66291,2024,"Business",1315,0,1296,0,19,0,1296,0,0
"765",66586,2021,"Individual",16,0,0,0,0,0,0,16,0
"766",66586,2022,"Individual",9,0,0,0,0,0,0,9,0
"767",66586,2023,"Individual",28,0,0,0,0,0,2,26,0
"768",66586,2024,"Individual",37,0,0,0,0,0,2,35,0
"769",66955,2023,"Individual",6,0,0,0,0,0,0,6,2
"770",67072,2024,"Individual",5,0,0,0,0,0,0,5,0
"771",67141,2024,"Individual",8,0,0,0,0,0,0,8,8
"772",67201,2021,"Group",9,0,0,0,0,0,0,9,0
"773",67201,2022,"Group",7,0,0,0,0,0,7,0,0
"774",67201,2024,"Group",4,0,0,0,0,0,0,4,0
"775",67229,2022,"Group",83,0,0,0,83,0,0,0,0
"776",67229,2023,"Group",114,0,0,0,114,0,0,0,0
"777",67229,2024,"Group",127,0,0,0,115,0,0,12,12
"778",67394,2021,"Individual",25,0,0,0,0,0,24,1,0
"779",67405,2024,"Individual",6,0,0,0,0,0,0,6,6
"780",67668,2024,"Individual",14,0,0,0,0,0,0,14,0
"781",67728,2022,"Individual",2,0,0,0,0,0,0,2,0
"782",68300,2021,"Individual",22,0,0,0,0,0,0,22,0
"783",68300,2023,"Individual",3,0,0,0,0,0,0,3,0
"784",68343,2022,"Individual",76,0,0,0,0,0,74,2,0
"785",68343,2023,"Individual",2,0,0,0,0,0,0,2,0
"786",68430,2021,"Individual",4,0,0,0,0,0,2,2,0
"787",68430,2022,"Individual",2,0,0,0,0,0,0,2,0
"788",68525,2022,"Individual",8,0,0,0,0,0,0,8,6
"789",69628,2024,"Individual",3,0,0,0,0,0,0,3,3
"790",69896,2023,"Individual",4,0,0,0,0,0,0,4,0
"791",69896,2024,"Individual",42,0,0,0,0,0,40,2,0
"792",69903,2022,"Individual",4,0,0,0,4,0,0,0,0
"793",69903,2023,"Individual",7,0,0,0,4,0,0,3,0
"794",69903,2024,"Individual",4,0,0,0,4,0,0,0,0
"795",69980,2021,"Individual",2,0,0,0,0,0,0,2,0
"796",69980,2022,"Individual",6,0,0,0,6,0,0,0,0
"797",69980,2023,"Individual",8,0,0,0,0,0,0,8,0
"798",69980,2024,"Individual",12,0,0,0,12,0,0,0,0
"799",69992,2024,"Individual",152,0,0,0,0,0,152,0,0
"800",70227,2024,"Individual",2,0,0,0,0,0,0,2,2
"801",70379,2024,"Business",12,0,0,0,0,0,12,0,0
"802",70581,2021,"Individual",23,0,0,0,0,0,22,1,0
"803",70581,2022,"Individual",38,0,0,0,0,0,38,0,0
"804",70581,2023,"Individual",34,0,0,0,0,0,34,0,0
"805",70581,2024,"Individual",40,0,0,0,0,0,40,0,0
"806",70611,2023,"Individual",4,0,0,0,0,0,0,4,0
"807",70974,2023,"Individual",11,0,0,0,0,0,0,11,10
"808",70974,2024,"Individual",6,0,0,0,0,0,0,6,4
"809",70995,2021,"Individual",4,0,0,0,0,0,0,4,0
"810",70995,2022,"Individual",12,0,0,0,2,0,0,10,10
"811",70995,2023,"Individual",12,0,0,0,0,0,0,12,12
"812",70995,2024,"Individual",14,0,0,0,14,0,0,0,0
"813",71088,2021,"Individual",2,0,0,0,0,0,0,2,0
"814",71088,2024,"Individual",4,0,0,0,0,0,0,4,4
"815",71204,2022,"Individual",8,0,0,0,0,0,0,8,0
"816",71204,2023,"Individual",8,0,0,0,0,0,0,8,0
"817",71567,2024,"Individual",4,0,0,0,0,0,0,4,0
"818",71720,2023,"Individual",9,0,0,0,0,0,0,9,0
"819",71720,2024,"Individual",84,0,0,0,0,0,80,4,0
"820",71866,2022,"Individual",2,0,0,0,0,0,0,2,0
"821",71948,2023,"Individual",12,0,0,0,0,0,0,12,12
"822",72043,2021,"Individual",112,0,108,0,0,0,108,4,0
"823",72043,2022,"Individual",158,0,156,0,0,0,158,0,0
"824",72043,2023,"Individual",162,0,162,0,0,0,162,0,0
"825",72043,2024,"Individual",168,0,160,0,0,0,162,6,0
"826",72414,2021,"Individual",6,0,0,0,0,0,0,6,0
"827",72414,2022,"Individual",16,0,0,0,12,0,4,0,0
"828",72414,2023,"Individual",20,0,0,0,0,0,6,14,0
"829",72414,2024,"Individual",8,0,0,0,6,0,2,0,0
"830",72828,2021,"Individual",1,0,0,0,0,0,0,1,0
"831",72828,2023,"Individual",3,0,0,0,0,0,0,3,0
"832",72828,2024,"Individual",1,0,0,0,0,0,0,1,0
"833",72843,2024,"Individual",18,0,0,0,15,0,0,3,0
"834",73056,2023,"Individual",2,0,0,0,0,0,0,2,0
"835",73056,2024,"Individual",1,0,0,0,0,0,0,1,0
"836",73353,2021,"Individual",14,0,0,0,0,0,0,14,0
"837",73353,2022,"Individual",14,0,0,0,0,0,0,14,12
"838",73353,2023,"Individual",32,0,0,0,0,26,28,4,0
"839",73353,2024,"Individual",30,0,0,0,0,0,30,0,0
"840",73615,2023,"Individual",16,0,0,0,16,0,0,0,0
"841",73615,2024,"Individual",20,0,0,0,20,0,0,0,0
"842",73774,2023,"Individual",2,0,0,0,0,0,0,2,0
"843",73803,2022,"Individual",41,0,0,0,0,0,40,1,0
"844",73803,2024,"Individual",80,0,0,0,0,0,80,0,0
"845",73852,2023,"Individual",5,0,0,4,0,0,4,1,0
"846",74170,2021,"Individual",2,0,0,0,0,0,0,2,0
"847",74226,2021,"Individual",4,0,0,0,0,0,4,0,0
"848",74226,2023,"Individual",13,0,0,0,0,0,0,13,0
"849",74515,2021,"Individual",72,0,0,0,0,0,72,0,0
"850",74515,2024,"Individual",8,0,0,0,0,0,6,2,0
"851",75075,2021,"Individual",6,0,0,0,0,0,0,6,2
"852",75075,2024,"Individual",11,0,0,0,0,0,0,11,8
"853",75148,2021,"Individual",7,0,0,0,0,0,0,7,0
"854",75148,2023,"Individual",13,0,0,0,0,0,0,13,4
"855",75148,2024,"Individual",8,0,0,0,0,0,0,8,2
"856",75169,2021,"Individual",2,0,0,0,0,0,0,2,0
"857",75169,2023,"Individual",2,0,0,0,0,0,0,2,0
"858",75209,2024,"Individual",6,0,0,0,0,0,0,6,6
"859",75250,2023,"Individual",9,0,0,0,0,0,0,9,0
"860",75527,2021,"Individual",55,0,0,0,0,0,51,4,0
